LEAGUE_SLUG,LEAGUE_NAME,TEAM_ID,TEAM_NAME,TEAM_ABBR,LOGO_URL,CATEGORY_PATH,FLAT_CACHE_PATH,STATUS,ERROR
nga.1,Nigerian Professional League,17810,Warri Wolves,WAR,,,,no_logo,
nga.1,Nigerian Professional League,17811,Wikki Tourists,WIK,,,,no_logo,
nir.1,Northern Irish Premiership,7595,Ballymena,BAL,https://a.espncdn.com/i/teamlogos/soccer/500/7595.png,C:\Temp\badges-by-league\nir-1-northern-irish-premiership\ballymena.png,C:\Temp\badges\ballymena.png,downloaded,
nir.1,Northern Irish Premiership,6182,Bangor,BAN,,,,no_logo,
nir.1,Northern Irish Premiership,11691,Carrick,CAR,,,,no_logo,
nir.1,Northern Irish Premiership,7597,Cliftonville,CLF,https://a.espncdn.com/i/teamlogos/soccer/500/7597.png,C:\Temp\badges-by-league\nir-1-northern-irish-premiership\cliftonville.png,C:\Temp\badges\cliftonville.png,downloaded,
nir.1,Northern Irish Premiership,2723,Coleraine,COL,https://a.espncdn.com/i/teamlogos/soccer/500/2723.png,C:\Temp\badges-by-league\nir-1-northern-irish-premiership\coleraine.png,C:\Temp\badges\coleraine.png,downloaded,
nir.1,Northern Irish Premiership,7599,Crusaders,CRU,https://a.espncdn.com/i/teamlogos/soccer/500/7599.png,C:\Temp\badges-by-league\nir-1-northern-irish-premiership\crusaders.png,C:\Temp\badges\crusaders.png,downloaded,
nir.1,Northern Irish Premiership,4926,Dungannon Swifts,DUN,https://a.espncdn.com/i/teamlogos/soccer/500/4926.png,C:\Temp\badges-by-league\nir-1-northern-irish-premiership\dungannon-swifts.png,C:\Temp\badges\dungannon-swifts.png,downloaded,
nir.1,Northern Irish Premiership,573,Glenavon,GLV,,,,no_logo,
nir.1,Northern Irish Premiership,571,Glentoran,GLT,https://a.espncdn.com/i/teamlogos/soccer/500/571.png,C:\Temp\badges-by-league\nir-1-northern-irish-premiership\glentoran.png,C:\Temp\badges\glentoran.png,downloaded,
nir.1,Northern Irish Premiership,20039,Larne,LAR,https://a.espncdn.com/i/teamlogos/soccer/500/20039.png,C:\Temp\badges-by-league\nir-1-northern-irish-premiership\larne.png,C:\Temp\badges\larne.png,downloaded,
nir.1,Northern Irish Premiership,2555,Linfield,LIN,https://a.espncdn.com/i/teamlogos/soccer/500/2555.png,C:\Temp\badges-by-league\nir-1-northern-irish-premiership\linfield.png,C:\Temp\badges\linfield.png,downloaded,
nir.1,Northern Irish Premiership,2509,Portadown,POR,,,,no_logo,
nor.1,Norwegian Eliteserien,3278,Aalesund,AAL,https://a.espncdn.com/i/teamlogos/soccer/500/3278.png,C:\Temp\badges-by-league\nor-1-norwegian-eliteserien\aalesund.png,C:\Temp\badges\aalesund.png,downloaded,
nor.1,Norwegian Eliteserien,2980,Bodo/Glimt,BODO,https://a.espncdn.com/i/teamlogos/soccer/500/2980.png,C:\Temp\badges-by-league\nor-1-norwegian-eliteserien\bodo-glimt.png,C:\Temp\badges\bodo-glimt.png,downloaded,
nor.1,Norwegian Eliteserien,3039,Fredrikstad,FRE,https://a.espncdn.com/i/teamlogos/soccer/500/3039.png,C:\Temp\badges-by-league\nor-1-norwegian-eliteserien\fredrikstad.png,C:\Temp\badges\fredrikstad.png,downloaded,
nor.1,Norwegian Eliteserien,21380,Hamarkameratene,HAM,https://a.espncdn.com/i/teamlogos/soccer/500/21380.png,C:\Temp\badges-by-league\nor-1-norwegian-eliteserien\hamarkameratene.png,C:\Temp\badges\hamarkameratene.png,downloaded,
nor.1,Norwegian Eliteserien,6750,IK Start,IKS,,,,no_logo,
nor.1,Norwegian Eliteserien,22165,KFUM Oslo,KFUM,https://a.espncdn.com/i/teamlogos/soccer/500/22165.png,C:\Temp\badges-by-league\nor-1-norwegian-eliteserien\kfum-oslo.png,C:\Temp\badges\kfum-oslo.png,downloaded,
nor.1,Norwegian Eliteserien,6672,Kristiansund BK,KRI,https://a.espncdn.com/i/teamlogos/soccer/500/6672.png,C:\Temp\badges-by-league\nor-1-norwegian-eliteserien\kristiansund-bk.png,C:\Temp\badges\kristiansund-bk.png,downloaded,
nor.1,Norwegian Eliteserien,987,Lillestrom,LIL,https://a.espncdn.com/i/teamlogos/soccer/500/987.png,C:\Temp\badges-by-league\nor-1-norwegian-eliteserien\lillestrom.png,C:\Temp\badges\lillestrom.png,downloaded,
nor.1,Norwegian Eliteserien,2715,Molde,MOL,https://a.espncdn.com/i/teamlogos/soccer/500/2715.png,C:\Temp\badges-by-league\nor-1-norwegian-eliteserien\molde.png,C:\Temp\badges\molde.png,downloaded,
nor.1,Norwegian Eliteserien,438,Rosenborg,ROS,https://a.espncdn.com/i/teamlogos/soccer/500/438.png,C:\Temp\badges-by-league\nor-1-norwegian-eliteserien\rosenborg.png,C:\Temp\badges\rosenborg.png,downloaded,
nor.1,Norwegian Eliteserien,3279,Sandefjord,SAN,https://a.espncdn.com/i/teamlogos/soccer/500/3279.png,C:\Temp\badges-by-league\nor-1-norwegian-eliteserien\sandefjord.png,C:\Temp\badges\sandefjord.png,downloaded,
nor.1,Norwegian Eliteserien,5002,Sarpsborg FK,SAR,https://a.espncdn.com/i/teamlogos/soccer/500/5002.png,C:\Temp\badges-by-league\nor-1-norwegian-eliteserien\sarpsborg-fk.png,C:\Temp\badges\sarpsborg-fk.png,downloaded,
nor.1,Norwegian Eliteserien,620,SK Brann,SKBR,https://a.espncdn.com/i/teamlogos/soccer/500/620.png,C:\Temp\badges-by-league\nor-1-norwegian-eliteserien\sk-brann.png,C:\Temp\badges\sk-brann.png,downloaded,
nor.1,Norwegian Eliteserien,5270,Tromso,TRO,https://a.espncdn.com/i/teamlogos/soccer/500/5270.png,C:\Temp\badges-by-league\nor-1-norwegian-eliteserien\tromso.png,C:\Temp\badges\tromso.png,downloaded,
nor.1,Norwegian Eliteserien,510,Viking FK,VIK,https://a.espncdn.com/i/teamlogos/soccer/500/510.png,C:\Temp\badges-by-league\nor-1-norwegian-eliteserien\viking-fk.png,C:\Temp\badges\viking-fk.png,downloaded,
nor.1,Norwegian Eliteserien,2791,Vålerenga,VAL,https://a.espncdn.com/i/teamlogos/soccer/500/2791.png,C:\Temp\badges-by-league\nor-1-norwegian-eliteserien\v-lerenga.png,C:\Temp\badges\v-lerenga.png,downloaded,
par.1,Paraguayan Primera División,6097,2 de Mayo,MAY,https://a.espncdn.com/i/teamlogos/soccer/500/6097.png,C:\Temp\badges-by-league\par-1-paraguayan-primera-divisi-n\2-de-mayo.png,C:\Temp\badges\2-de-mayo.png,downloaded,
par.1,Paraguayan Primera División,2671,Cerro Porteño,CPT,https://a.espncdn.com/i/teamlogos/soccer/500/2671.png,C:\Temp\badges-by-league\par-1-paraguayan-primera-divisi-n\cerro-porte-o.png,C:\Temp\badges\cerro-porte-o.png,downloaded,
par.1,Paraguayan Primera División,2675,Club Olimpia,OLI,https://a.espncdn.com/i/teamlogos/soccer/500/2675.png,C:\Temp\badges-by-league\par-1-paraguayan-primera-divisi-n\club-olimpia.png,C:\Temp\badges\club-olimpia.png,downloaded,
par.1,Paraguayan Primera División,22517,Deportivo Recoleta,DEP,https://a.espncdn.com/i/teamlogos/soccer/500/22517.png,C:\Temp\badges-by-league\par-1-paraguayan-primera-divisi-n\deportivo-recoleta.png,C:\Temp\badges\deportivo-recoleta.png,downloaded,
par.1,Paraguayan Primera División,7385,Guaraní,GUA,https://a.espncdn.com/i/teamlogos/soccer/500/7385.png,C:\Temp\badges-by-league\par-1-paraguayan-primera-divisi-n\guaran.png,C:\Temp\badges\guaran.png,downloaded,
par.1,Paraguayan Primera División,2670,Libertad,LIB,https://a.espncdn.com/i/teamlogos/soccer/500/2670.png,C:\Temp\badges-by-league\par-1-paraguayan-primera-divisi-n\libertad.png,C:\Temp\badges\libertad.png,downloaded,
par.1,Paraguayan Primera División,5584,Nacional Asunción,NAC,https://a.espncdn.com/i/teamlogos/soccer/500/5584.png,C:\Temp\badges-by-league\par-1-paraguayan-primera-divisi-n\nacional-asunci-n.png,C:\Temp\badges\nional-asunci-n.png,downloaded,
par.1,Paraguayan Primera División,10080,Rubio Ñú,CRN,https://a.espncdn.com/i/teamlogos/soccer/500/10080.png,C:\Temp\badges-by-league\par-1-paraguayan-primera-divisi-n\rubio.png,C:\Temp\badges\rubio.png,downloaded,
par.1,Paraguayan Primera División,21313,Sportivo Ameliano,CSA,https://a.espncdn.com/i/teamlogos/soccer/500/21313.png,C:\Temp\badges-by-league\par-1-paraguayan-primera-divisi-n\sportivo-ameliano.png,C:\Temp\badges\sportivo-ameliano.png,downloaded,
par.1,Paraguayan Primera División,5583,Sportivo Luqueño,LUQ,https://a.espncdn.com/i/teamlogos/soccer/500/5583.png,C:\Temp\badges-by-league\par-1-paraguayan-primera-divisi-n\sportivo-luque-o.png,C:\Temp\badges\sportivo-luque-o.png,downloaded,
par.1,Paraguayan Primera División,17671,Sportivo San Lorenzo,SSL,https://a.espncdn.com/i/teamlogos/soccer/500/17671.png,C:\Temp\badges-by-league\par-1-paraguayan-primera-divisi-n\sportivo-san-lorenzo.png,C:\Temp\badges\sportivo-san-lorenzo.png,downloaded,
par.1,Paraguayan Primera División,7466,Sportivo Trinidense,CST,https://a.espncdn.com/i/teamlogos/soccer/500/7466.png,C:\Temp\badges-by-league\par-1-paraguayan-primera-divisi-n\sportivo-trinidense.png,C:\Temp\badges\sportivo-trinidense.png,downloaded,
per.1,Peruvian Liga 1,21314,ADT,ADT,https://a.espncdn.com/i/teamlogos/soccer/500/21314.png,C:\Temp\badges-by-league\per-1-peruvian-liga-1\adt.png,C:\Temp\badges\adt.png,downloaded,
per.1,Peruvian Liga 1,5267,Alianza Atlético,AAT,https://a.espncdn.com/i/teamlogos/soccer/500/5267.png,C:\Temp\badges-by-league\per-1-peruvian-liga-1\alianza-atl-tico.png,C:\Temp\badges\alianza-atl-tico.png,downloaded,
per.1,Peruvian Liga 1,2680,Alianza Lima,ALM,https://a.espncdn.com/i/teamlogos/soccer/500/2680.png,C:\Temp\badges-by-league\per-1-peruvian-liga-1\alianza-lima.png,C:\Temp\badges\alianza-lima.png,downloaded,
per.1,Peruvian Liga 1,20293,Atlético Grau,AGR,https://a.espncdn.com/i/teamlogos/soccer/500/20293.png,C:\Temp\badges-by-league\per-1-peruvian-liga-1\atl-tico-grau.png,C:\Temp\badges\atl-tico-grau.png,downloaded,
per.1,Peruvian Liga 1,3372,Cienciano del Cusco,CIE,https://a.espncdn.com/i/teamlogos/soccer/500/3372.png,C:\Temp\badges-by-league\per-1-peruvian-liga-1\cienciano-del-cusco.png,C:\Temp\badges\cienciano-del-cuo.png,downloaded,
per.1,Peruvian Liga 1,18153,Comerciantes Unidos,CMU,https://a.espncdn.com/i/teamlogos/soccer/500/18153.png,C:\Temp\badges-by-league\per-1-peruvian-liga-1\comerciantes-unidos.png,C:\Temp\badges\comerciantes-unidos.png,downloaded,
per.1,Peruvian Liga 1,11995,Cusco FC,CFC,https://a.espncdn.com/i/teamlogos/soccer/500/11995.png,C:\Temp\badges-by-league\per-1-peruvian-liga-1\cusco-fc.png,C:\Temp\badges\cuo.png,downloaded,
per.1,Peruvian Liga 1,21819,Deportivo Garcilaso,GAR,https://a.espncdn.com/i/teamlogos/soccer/500/21819.png,C:\Temp\badges-by-league\per-1-peruvian-liga-1\deportivo-garcilaso.png,C:\Temp\badges\deportivo-garcilaso.png,downloaded,
per.1,Peruvian Liga 1,131654,Deportivo Moquegua,MOQ,https://a.espncdn.com/i/teamlogos/soccer/500/131654.png,C:\Temp\badges-by-league\per-1-peruvian-liga-1\deportivo-moquegua.png,C:\Temp\badges\deportivo-moquegua.png,downloaded,
per.1,Peruvian Liga 1,131655,FC Cajamarca,CAJ,https://a.espncdn.com/i/teamlogos/soccer/500/131655.png,C:\Temp\badges-by-league\per-1-peruvian-liga-1\fc-cajamarca.png,C:\Temp\badges\cajamarca.png,downloaded,
per.1,Peruvian Liga 1,22534,Juan Pablo II,JP2,https://a.espncdn.com/i/teamlogos/soccer/500/22534.png,C:\Temp\badges-by-league\per-1-peruvian-liga-1\juan-pablo-ii.png,C:\Temp\badges\juan-pablo-ii.png,downloaded,
per.1,Peruvian Liga 1,22168,Los Chankas,CHAN,https://a.espncdn.com/i/teamlogos/soccer/500/22168.png,C:\Temp\badges-by-league\per-1-peruvian-liga-1\los-chankas.png,C:\Temp\badges\los-chankas.png,downloaded,
per.1,Peruvian Liga 1,7312,Melgar,MGR,https://a.espncdn.com/i/teamlogos/soccer/500/7312.png,C:\Temp\badges-by-league\per-1-peruvian-liga-1\melgar.png,C:\Temp\badges\melgar.png,downloaded,
per.1,Peruvian Liga 1,5570,Sport Boys,SBA,https://a.espncdn.com/i/teamlogos/soccer/500/5570.png,C:\Temp\badges-by-league\per-1-peruvian-liga-1\sport-boys.png,C:\Temp\badges\sport-boys.png,downloaded,
per.1,Peruvian Liga 1,10318,Sport Huancayo,SHO,https://a.espncdn.com/i/teamlogos/soccer/500/10318.png,C:\Temp\badges-by-league\per-1-peruvian-liga-1\sport-huancayo.png,C:\Temp\badges\sport-huancayo.png,downloaded,
per.1,Peruvian Liga 1,2673,Sporting Cristal,SCR,https://a.espncdn.com/i/teamlogos/soccer/500/2673.png,C:\Temp\badges-by-league\per-1-peruvian-liga-1\sporting-cristal.png,C:\Temp\badges\sporting-cristal.png,downloaded,
per.1,Peruvian Liga 1,2685,Universitario,UNI,https://a.espncdn.com/i/teamlogos/soccer/500/2685.png,C:\Temp\badges-by-league\per-1-peruvian-liga-1\universitario.png,C:\Temp\badges\universitario.png,downloaded,
per.1,Peruvian Liga 1,10122,UTC,UTC,https://a.espncdn.com/i/teamlogos/soccer/500/10122.png,C:\Temp\badges-by-league\per-1-peruvian-liga-1\utc.png,C:\Temp\badges\utc.png,downloaded,
por.1,Portuguese Primeira Liga,21613,Alverca,ALV,https://a.espncdn.com/i/teamlogos/soccer/500/21613.png,C:\Temp\badges-by-league\por-1-portuguese-primeira-liga\alverca.png,C:\Temp\badges\alverca.png,downloaded,
por.1,Portuguese Primeira Liga,15784,Arouca,FCA,https://a.espncdn.com/i/teamlogos/soccer/500/15784.png,C:\Temp\badges-by-league\por-1-portuguese-primeira-liga\arouca.png,C:\Temp\badges\arouca.png,downloaded,
por.1,Portuguese Primeira Liga,22064,AVS,AVS,https://a.espncdn.com/i/teamlogos/soccer/500/22064.png,C:\Temp\badges-by-league\por-1-portuguese-primeira-liga\avs.png,C:\Temp\badges\avs.png,downloaded,
por.1,Portuguese Primeira Liga,1929,Benfica,SLB,https://a.espncdn.com/i/teamlogos/soccer/500/1929.png,C:\Temp\badges-by-league\por-1-portuguese-primeira-liga\benfica.png,C:\Temp\badges\benfica.png,downloaded,
por.1,Portuguese Primeira Liga,2994,Braga,SCB,https://a.espncdn.com/i/teamlogos/soccer/500/2994.png,C:\Temp\badges-by-league\por-1-portuguese-primeira-liga\braga.png,C:\Temp\badges\braga.png,downloaded,
por.1,Portuguese Primeira Liga,3472,C.D. Nacional,CDN,https://a.espncdn.com/i/teamlogos/soccer/500/3472.png,C:\Temp\badges-by-league\por-1-portuguese-primeira-liga\c-d-nacional.png,C:\Temp\badges\c-d-nional.png,downloaded,
por.1,Portuguese Primeira Liga,21581,Casa Pia,CPAC,https://a.espncdn.com/i/teamlogos/soccer/500/21581.png,C:\Temp\badges-by-league\por-1-portuguese-primeira-liga\casa-pia.png,C:\Temp\badges\casa-pia.png,downloaded,
por.1,Portuguese Primeira Liga,12216,Estoril,EPF,https://a.espncdn.com/i/teamlogos/soccer/500/12216.png,C:\Temp\badges-by-league\por-1-portuguese-primeira-liga\estoril.png,C:\Temp\badges\estoril.png,downloaded,
por.1,Portuguese Primeira Liga,21610,Estrela,EST,https://a.espncdn.com/i/teamlogos/soccer/500/21610.png,C:\Temp\badges-by-league\por-1-portuguese-primeira-liga\estrela.png,C:\Temp\badges\estrela.png,downloaded,
por.1,Portuguese Primeira Liga,12698,FC Famalicao,FCF,https://a.espncdn.com/i/teamlogos/soccer/500/12698.png,C:\Temp\badges-by-league\por-1-portuguese-primeira-liga\fc-famalicao.png,C:\Temp\badges\famalicao.png,downloaded,
por.1,Portuguese Primeira Liga,437,FC Porto,FCP,https://a.espncdn.com/i/teamlogos/soccer/500/437.png,C:\Temp\badges-by-league\por-1-portuguese-primeira-liga\fc-porto.png,C:\Temp\badges\porto.png,downloaded,
por.1,Portuguese Primeira Liga,3699,Gil Vicente,GVFC,https://a.espncdn.com/i/teamlogos/soccer/500/3699.png,C:\Temp\badges-by-league\por-1-portuguese-primeira-liga\gil-vicente.png,C:\Temp\badges\gil-vicente.png,downloaded,
por.1,Portuguese Primeira Liga,3696,Moreirense,MFC,https://a.espncdn.com/i/teamlogos/soccer/500/3696.png,C:\Temp\badges-by-league\por-1-portuguese-primeira-liga\moreirense.png,C:\Temp\badges\moreirense.png,downloaded,
por.1,Portuguese Primeira Liga,3822,Rio Ave,RAFC,https://a.espncdn.com/i/teamlogos/soccer/500/3822.png,C:\Temp\badges-by-league\por-1-portuguese-primeira-liga\rio-ave.png,C:\Temp\badges\rio-ave.png,downloaded,
por.1,Portuguese Primeira Liga,12215,Santa Clara,CDSC,https://a.espncdn.com/i/teamlogos/soccer/500/12215.png,C:\Temp\badges-by-league\por-1-portuguese-primeira-liga\santa-clara.png,C:\Temp\badges\santa-clara.png,downloaded,
por.1,Portuguese Primeira Liga,2250,Sporting CP,SCP,https://a.espncdn.com/i/teamlogos/soccer/500/2250.png,C:\Temp\badges-by-league\por-1-portuguese-primeira-liga\sporting-cp.png,C:\Temp\badges\sporting-cp.png,downloaded,
por.1,Portuguese Primeira Liga,12706,Tondela,CDT,https://a.espncdn.com/i/teamlogos/soccer/500/12706.png,C:\Temp\badges-by-league\por-1-portuguese-primeira-liga\tondela.png,C:\Temp\badges\tondela.png,downloaded,
por.1,Portuguese Primeira Liga,5309,Vitória de Guimaraes,VSC,https://a.espncdn.com/i/teamlogos/soccer/500/5309.png,C:\Temp\badges-by-league\por-1-portuguese-primeira-liga\vit-ria-de-guimaraes.png,C:\Temp\badges\vit-ria-de-guimaraes.png,downloaded,
rsa.1,South African Premiership,7079,AmaZulu,AMA,https://a.espncdn.com/i/teamlogos/soccer/500/7079.png,C:\Temp\badges-by-league\rsa-1-south-african-premiership\amazulu.png,C:\Temp\badges\amazulu.png,downloaded,
rsa.1,South African Premiership,11913,Chippa United,CHI,https://a.espncdn.com/i/teamlogos/soccer/500/11913.png,C:\Temp\badges-by-league\rsa-1-south-african-premiership\chippa-united.png,C:\Temp\badges\chippa-united.png,downloaded,
rsa.1,South African Premiership,22348,Durban City,DUR,https://a.espncdn.com/i/teamlogos/soccer/500/22348.png,C:\Temp\badges-by-league\rsa-1-south-african-premiership\durban-city.png,C:\Temp\badges\durban-city.png,downloaded,
rsa.1,South African Premiership,7077,Golden Arrows,ARR,https://a.espncdn.com/i/teamlogos/soccer/500/7077.png,C:\Temp\badges-by-league\rsa-1-south-african-premiership\golden-arrows.png,C:\Temp\badges\golden-arrows.png,downloaded,
rsa.1,South African Premiership,7081,Kaizer Chiefs,KAI,https://a.espncdn.com/i/teamlogos/soccer/500/7081.png,C:\Temp\badges-by-league\rsa-1-south-african-premiership\kaizer-chiefs.png,C:\Temp\badges\kaizer-chiefs.png,downloaded,
rsa.1,South African Premiership,18611,Magesi FC,MAG,https://a.espncdn.com/i/teamlogos/soccer/500/18611.png,C:\Temp\badges-by-league\rsa-1-south-african-premiership\magesi-fc.png,C:\Temp\badges\magesi.png,downloaded,
rsa.1,South African Premiership,7084,Mamelodi Sundowns,MSU,https://a.espncdn.com/i/teamlogos/soccer/500/7084.png,C:\Temp\badges-by-league\rsa-1-south-african-premiership\mamelodi-sundowns.png,C:\Temp\badges\mamelodi-sundowns.png,downloaded,
rsa.1,South African Premiership,13317,Marumo Gallants,MAR,https://a.espncdn.com/i/teamlogos/soccer/500/13317.png,C:\Temp\badges-by-league\rsa-1-south-african-premiership\marumo-gallants.png,C:\Temp\badges\marumo-gallants.png,downloaded,
rsa.1,South African Premiership,19000,Orbit College,ORB,https://a.espncdn.com/i/teamlogos/soccer/500/19000.png,C:\Temp\badges-by-league\rsa-1-south-african-premiership\orbit-college.png,C:\Temp\badges\orbit-college.png,downloaded,
rsa.1,South African Premiership,7085,Orlando Pirates,ORL,https://a.espncdn.com/i/teamlogos/soccer/500/7085.png,C:\Temp\badges-by-league\rsa-1-south-african-premiership\orlando-pirates.png,C:\Temp\badges\orlando-pirates.png,downloaded,
rsa.1,South African Premiership,7099,Polokwane City FC,PCFC,https://a.espncdn.com/i/teamlogos/soccer/500/7099.png,C:\Temp\badges-by-league\rsa-1-south-african-premiership\polokwane-city-fc.png,C:\Temp\badges\polokwane-city.png,downloaded,
rsa.1,South African Premiership,18825,Richards Bay FC,RBFC,https://a.espncdn.com/i/teamlogos/soccer/500/18825.png,C:\Temp\badges-by-league\rsa-1-south-african-premiership\richards-bay-fc.png,C:\Temp\badges\richards-bay.png,downloaded,
rsa.1,South African Premiership,20814,Sekhukhune United FC,SEK,https://a.espncdn.com/i/teamlogos/soccer/500/20814.png,C:\Temp\badges-by-league\rsa-1-south-african-premiership\sekhukhune-united-fc.png,C:\Temp\badges\sekhukhune-united.png,downloaded,
rsa.1,South African Premiership,131361,Siwelele,SIW,https://a.espncdn.com/i/teamlogos/soccer/500/131361.png,C:\Temp\badges-by-league\rsa-1-south-african-premiership\siwelele.png,C:\Temp\badges\siwelele.png,downloaded,
rsa.1,South African Premiership,18615,Stellenbosch,STE,https://a.espncdn.com/i/teamlogos/soccer/500/18615.png,C:\Temp\badges-by-league\rsa-1-south-african-premiership\stellenbosch.png,C:\Temp\badges\stellenboh.png,downloaded,
rsa.1,South African Premiership,19298,TS Galaxy FC,TSG,https://a.espncdn.com/i/teamlogos/soccer/500/19298.png,C:\Temp\badges-by-league\rsa-1-south-african-premiership\ts-galaxy-fc.png,C:\Temp\badges\ts-galaxy.png,downloaded,
rsa.2,South African First Division,18359,Baroka FC,BFC,https://a.espncdn.com/i/teamlogos/soccer/500/18359.png,C:\Temp\badges-by-league\rsa-2-south-african-first-division\baroka-fc.png,C:\Temp\badges\baroka.png,downloaded,
rsa.2,South African First Division,7072,Black Leopards,BLA,https://a.espncdn.com/i/teamlogos/soccer/500/7072.png,C:\Temp\badges-by-league\rsa-2-south-african-first-division\black-leopards.png,C:\Temp\badges\blk-leopards.png,downloaded,
rsa.2,South African First Division,7100,Cape Town City FC,CTC,https://a.espncdn.com/i/teamlogos/soccer/500/7100.png,C:\Temp\badges-by-league\rsa-2-south-african-first-division\cape-town-city-fc.png,C:\Temp\badges\cape-town-city.png,downloaded,
rsa.2,South African First Division,21651,Casric Stars,CAS,,,,no_logo,
rsa.2,South African First Division,131387,Gomora United,GOM,,,,no_logo,
rsa.2,South African First Division,22347,Highbury,HIG,,,,no_logo,
rsa.2,South African First Division,20657,Hungry Lions FC,LION,,,,no_logo,
rsa.2,South African First Division,22350,Kruger United,KRU,,,,no_logo,
rsa.2,South African First Division,131388,Leicesterford City FC,LEI,,,,no_logo,
rsa.2,South African First Division,131389,Lerumo Lions,LER,,,,no_logo,
rsa.2,South African First Division,131390,Midlands Wanderers,MID,,,,no_logo,
rsa.2,South African First Division,21990,Milford FC,MIL,,,,no_logo,
rsa.2,South African First Division,131391,The Bees,BEES,,,,no_logo,
rsa.2,South African First Division,7096,University of Pretoria,UOP,,,,no_logo,
rsa.2,South African First Division,21989,Upington City,UPI,,,,no_logo,
rsa.2,South African First Division,21095,Venda FC,VFC,,,,no_logo,
rus.1,Russian Premier League,2991,Akhmat Grozny,GRZ,https://a.espncdn.com/i/teamlogos/soccer/500/2991.png,C:\Temp\badges-by-league\rus-1-russian-premier-league\akhmat-grozny.png,C:\Temp\badges\akhmat-grozny.png,downloaded,
rus.1,Russian Premier League,22271,Akron Tolyatti,AKT,https://a.espncdn.com/i/teamlogos/soccer/500/22271.png,C:\Temp\badges-by-league\rus-1-russian-premier-league\akron-tolyatti.png,C:\Temp\badges\akron-tolyatti.png,downloaded,
rus.1,Russian Premier League,1963,CSKA Moscow,CSK,https://a.espncdn.com/i/teamlogos/soccer/500/1963.png,C:\Temp\badges-by-league\rus-1-russian-premier-league\cska-moscow.png,C:\Temp\badges\cska-moow.png,downloaded,
rus.1,Russian Premier League,596,Dinamo Moscow,DMO,https://a.espncdn.com/i/teamlogos/soccer/500/596.png,C:\Temp\badges-by-league\rus-1-russian-premier-league\dinamo-moscow.png,C:\Temp\badges\dinamo-moow.png,downloaded,
rus.1,Russian Premier League,22300,Dynamo Makhachkala,DMA,https://a.espncdn.com/i/teamlogos/soccer/500/22300.png,C:\Temp\badges-by-league\rus-1-russian-premier-league\dynamo-makhachkala.png,C:\Temp\badges\dynamo-makhhkala.png,downloaded,
rus.1,Russian Premier League,21949,FC Baltika Kaliningrad,BAL,https://a.espncdn.com/i/teamlogos/soccer/500/21949.png,C:\Temp\badges-by-league\rus-1-russian-premier-league\fc-baltika-kaliningrad.png,C:\Temp\badges\baltika-kaliningrad.png,downloaded,
rus.1,Russian Premier League,18285,Gazovik Orenburg,ORE,https://a.espncdn.com/i/teamlogos/soccer/500/18285.png,C:\Temp\badges-by-league\rus-1-russian-premier-league\gazovik-orenburg.png,C:\Temp\badges\gazovik-orenburg.png,downloaded,
rus.1,Russian Premier League,11336,Krasnodar,FCK,https://a.espncdn.com/i/teamlogos/soccer/500/11336.png,C:\Temp\badges-by-league\rus-1-russian-premier-league\krasnodar.png,C:\Temp\badges\krasnodar.png,downloaded,
rus.1,Russian Premier League,3850,Krylia Sovetov,KSS,https://a.espncdn.com/i/teamlogos/soccer/500/3850.png,C:\Temp\badges-by-league\rus-1-russian-premier-league\krylia-sovetov.png,C:\Temp\badges\krylia-sovetov.png,downloaded,
rus.1,Russian Premier League,442,Lokomotiv Moscow,LMO,https://a.espncdn.com/i/teamlogos/soccer/500/442.png,C:\Temp\badges-by-league\rus-1-russian-premier-league\lokomotiv-moscow.png,C:\Temp\badges\lokomotiv-moow.png,downloaded,
rus.1,Russian Premier League,13150,Nizhny Novgorod,NIZ,https://a.espncdn.com/i/teamlogos/soccer/500/13150.png,C:\Temp\badges-by-league\rus-1-russian-premier-league\nizhny-novgorod.png,C:\Temp\badges\nizhny-novgorod.png,downloaded,
rus.1,Russian Premier League,3852,Rostov,ROS,https://a.espncdn.com/i/teamlogos/soccer/500/3852.png,C:\Temp\badges-by-league\rus-1-russian-premier-league\rostov.png,C:\Temp\badges\rostov.png,downloaded,
rus.1,Russian Premier League,3851,Rubin Kazan,RUB,https://a.espncdn.com/i/teamlogos/soccer/500/3851.png,C:\Temp\badges-by-league\rus-1-russian-premier-league\rubin-kazan.png,C:\Temp\badges\rubin-kazan.png,downloaded,
rus.1,Russian Premier League,20019,Sochi,SCH,https://a.espncdn.com/i/teamlogos/soccer/500/20019.png,C:\Temp\badges-by-league\rus-1-russian-premier-league\sochi.png,C:\Temp\badges\sochi.png,downloaded,
rus.1,Russian Premier League,1941,Spartak Moscow,SPM,https://a.espncdn.com/i/teamlogos/soccer/500/1941.png,C:\Temp\badges-by-league\rus-1-russian-premier-league\spartak-moscow.png,C:\Temp\badges\spartak-moow.png,downloaded,
rus.1,Russian Premier League,2533,Zenit St Petersburg,ZEN,https://a.espncdn.com/i/teamlogos/soccer/500/2533.png,C:\Temp\badges-by-league\rus-1-russian-premier-league\zenit-st-petersburg.png,C:\Temp\badges\zenit-st-petersburg.png,downloaded,
sco.1,Scottish Premiership,263,Aberdeen,ABE,https://a.espncdn.com/i/teamlogos/soccer/500/263.png,C:\Temp\badges-by-league\sco-1-scottish-premiership\aberdeen.png,C:\Temp\badges\aberdeen.png,downloaded,
